KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-06,1538465,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-07,1550957,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-08,1563091,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-09,1569280,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-10,1581495,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-11,1595252,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-12,1607971,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1984-01,1616845,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1984-02,1623473,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1984-03,1633342,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
